ORBIT NUMBER  PERIGEE TIME             PERIGEE R_GSM     PERIGEE X_GSM        PERIGEE Y_GSM        PERIGEE Z_GSM        APOGEE TIME              APOGEE R_GSM      APOGEE X_GSM         APOGEE Y_GSM         APOGEE Z_GSM         
547           2017-03-16T03:41:53.043  7988.84619140625  -2400.625244140625   7518.39501953125     -1237.8994140625     2017-03-17T02:48:23.043  122764.984375     36705.78515625       -115472.7578125      19747.611328125      
548           2017-03-18T01:54:23.043  7971.0859375      -2335.783447265625   7507.05078125        -1313.97119140625    2017-03-19T01:00:53.043  122811.1171875    32910.00390625       -116637.1171875      19881.81640625       
549           2017-03-20T00:07:23.043  7931.65576171875  -1950.86328125       7582.357421875       -1270.099609375      2017-03-20T23:14:53.018  122855.671875     29182.029296875      -117644.46875        20042.61328125       
550           2017-03-21T22:21:53.018  7912.81982421875  -1702.497802734375   7621.24462890625     -1277.048828125      2017-03-22T21:28:53.018  122850.3984375    25449.892578125      -118475.0859375      20203.40625          
551           2017-03-23T20:36:23.018  7944.1259765625   -1446.407470703125   7704.685546875       -1286.41552734375    2017-03-24T19:42:23.018  122787.015625     21638.830078125      -119140.140625       20347.9765625        
552           2017-03-25T18:49:23.018  8001.5537109375   -1201.9969482421875  7802.5283203125      -1304.077392578125   2017-03-26T17:54:53.268  122722.7421875    17712.2890625        -119700.265625       20469.298828125      
553           2017-03-27T17:00:53.268  8048.54443359375  -909.5596923828125   7891.22119140625     -1296.3018798828125  2017-03-28T21:14:53.244  141407.15625      15384.35546875       -138562.09375        23661.154296875      
554           2017-03-30T01:28:23.244  8040.14501953125  -644.48486328125     7904.013671875       -1324.8177490234375  2017-03-31T05:43:23.244  141474.703125     9787.9208984375      -139114.09375        23802.462890625      
555           2017-04-01T09:57:53.244  7993.2724609375   -385.2742919921875   7870.69091796875     -1340.224853515625   2017-04-02T19:22:23.244  159204.34375      4318.25              -156848.53125        26942.798828125      
556           2017-04-04T04:47:53.220  7969.83251953125  23.84621238708496    7857.15185546875     -1335.2259521484375  2017-04-05T14:11:53.220  159190.171875     -2929.827392578125   -156832.21875        27139.986328125      
557           2017-04-06T23:37:23.220  8008.1025390625   321.48651123046875   7882.61279296875     -1375.0523681640625  2017-04-08T08:59:53.220  159102.796875     -10261.9990234375    -156406.71875        27300.712890625      
558           2017-04-09T18:23:53.220  8067.1318359375   754.8692626953125    7913.36865234375     -1373.819091796875   2017-04-11T03:45:53.195  159041.84375      -17716.23828125      -155653.671875       27429.54296875       
559           2017-04-12T13:08:23.195  8069.15087890625  1011.3627319335938   7878.50341796875     -1420.3974609375     2017-04-13T22:31:53.195  159114.96875      -25180.662109375     -154670.84375        27575.896484375      
560           2017-04-15T07:53:53.195  7958.6923828125   1454.7906494140625   7702.3203125         -1377.9083251953125  2017-04-16T17:21:23.195  159320.15625      -32164.5625          -153531.28125        27865.701171875      
561           2017-04-18T02:56:23.171  8341.205078125    1799.911376953125    8007.56884765625     -1488.239501953125   2017-04-19T12:31:23.171  159369.828125     -39019.3671875       -151941.796875       28105.50390625       
562           2017-04-20T22:08:23.171  8412.974609375    2367.947509765625    7941.46484375        -1450.5535888671875  2017-04-22T07:39:23.171  159180.25         -45966.59765625      -149750.890625       28285.8671875        
563           2017-04-23T17:12:23.171  8495.486328125    2596.954833984375    7942.65673828125     -1530.7935791015625  2017-04-25T02:43:53.146  159156.3125       -53124.87109375      -147313.078125       28413.666015625      
564           2017-04-26T12:15:53.146  8586.96484375     3169.735107421875    7841.1396484375      -1485.014892578125   2017-04-27T21:46:53.146  158998.53125      -60661.9296875       -144262.875          28087.0              
565           2017-04-29T07:17:23.146  8470.4638671875   3503.15869140625     7571.50634765625     -1465.925048828125   2017-04-30T16:49:23.146  159114.453125     -67231.8984375       -141411.40625        28285.927734375      
566           2017-05-02T02:21:23.122  8419.0888671875   3756.37646484375     7385.44677734375     -1491.9356689453125  2017-05-03T11:58:53.122  159349.6875       -73485.65625         -138486.78125        28523.591796875      
567           2017-05-04T21:35:53.122  8484.0322265625   4012.350830078125    7312.8203125         -1549.996337890625   2017-05-06T07:10:23.122  159289.015625     -79795.0390625       -134846.390625       28673.93359375       
568           2017-05-07T16:45:23.122  8507.1484375      4546.60888671875     7033.89208984375     -1491.4027099609375  2017-05-09T02:19:53.098  159282.015625     -86081.3046875       -130886.765625       28799.701171875      
569           2017-05-10T11:53:53.098  8454.8671875      4717.4814453125      6845.98291015625     -1537.0986328125     2017-05-11T21:30:23.098  159426.015625     -92239.1640625       -126766.859375       28961.267578125      
570           2017-05-13T07:04:53.098  8291.1103515625   4953.19189453125     6475.8076171875      -1507.4224853515625  2017-05-14T16:45:23.098  159666.140625     -97988.515625        -122631.3359375      29207.5625           
571           2017-05-16T02:23:23.073  8165.77294921875  5243.6259765625      6086.572265625       -1462.147216796875   2017-05-17T12:00:53.073  159658.015625     -103247.515625       -118163.9921875      29460.21875          
572           2017-05-18T21:39:23.073  8237.208984375    5505.41357421875     5936.787109375       -1515.4517822265625  2017-05-20T07:13:23.073  159522.953125     -108491.234375       -113103.1484375      29747.27734375       
573           2017-05-21T16:47:53.073  8259.3623046875   5736.28466796875     5736.1220703125      -1552.09716796875    2017-05-23T02:23:23.049  159563.90625      -113720.5390625      -107861.703125       29902.0078125        
574           2017-05-24T11:57:23.049  8158.0322265625   5868.9296875         5446.3564453125      -1564.084716796875   2017-05-25T21:34:53.049  159738.375        -118672.1875         -102603.0390625      30097.7421875        
575           2017-05-27T07:10:53.049  8035.14990234375  6126.92724609375     4977.97314453125     -1498.058349609375   2017-05-28T16:48:23.049  159845.671875     -123191.625          -97235.5703125       30326.58984375       
576           2017-05-30T02:26:23.024  7992.81640625     6331.4736328125      4645.083984375       -1490.218994140625   2017-05-31T12:02:53.024  159824.65625      -127355.1328125      -91605.4921875       30545.423828125      
577           2017-06-01T21:39:53.024  8012.97900390625  6509.94921875        4415.68896484375     -1526.46044921875    2017-06-03T07:14:23.024  159774.546875     -131352.578125       -85615.75            30730.26171875       
578           2017-06-04T16:49:53.024  8017.1875         6719.48095703125     4097.1123046875      -1528.9002685546875  2017-06-06T02:24:53.250  159799.046875     -135182.75           -79415.9765625       30894.35546875       
579           2017-06-07T11:59:23.250  7939.7822265625   6871.16650390625     3685.380126953125    -1498.3973388671875  2017-06-08T21:37:23.250  159978.671875     -138810.046875       -73193.1484375       31108.03515625       
580           2017-06-10T07:13:23.250  7767.5830078125   6868.6494140625      3310.928955078125    -1481.468017578125   2017-06-11T16:53:53.250  160184.625        -142010.3125         -67130.65625         31395.171875         
581           2017-06-13T02:34:23.225  7701.7470703125   6890.8076171875      3084.976318359375    -1522.0382080078125  2017-06-14T12:10:53.225  160094.765625     -144645.84375        -60868.04296875      31670.06640625       
582           2017-06-15T21:49:23.225  7795.828125       7056.173828125       2909.202880859375    -1588.040771484375   2017-06-17T07:23:23.225  159972.96875      -147121.015625       -54138.71875         31870.927734375      
583           2017-06-18T16:58:53.225  7803.98193359375  7186.4443359375      2588.664794921875    -1598.739013671875   2017-06-20T02:34:23.201  160039.328125     -149492.96875        -47292.30078125      32060.482421875      
584           2017-06-21T12:09:53.200  7706.5029296875   7256.6728515625      2088.09912109375     -1539.7200927734375  2017-06-22T21:47:53.200  160192.609375     -151567.34375        -40570.23828125      32296.578125         
585           2017-06-24T07:25:23.200  7613.93603515625  7234.84033203125     1795.72705078125     -1550.6365966796875  2017-06-25T17:03:23.200  160256.890625     -153207.796875       -33906.69921875      32557.216796875      
586           2017-06-27T02:41:53.176  7608.4033203125   7289.466796875       1508.8377685546875   -1573.1759033203125  2017-06-28T12:17:53.176  160194.375        -154446.125          -27090.130859375     32783.49609375       
587           2017-06-29T21:55:23.176  7653.53662109375  7399.646484375       1150.1195068359375   -1580.8458251953125  2017-07-01T07:29:53.176  160126.5625       -155405.421875       -20047.509765625     32981.328125         
588           2017-07-02T17:05:53.176  7670.90869140625  7473.833984375       729.0310668945312    -1566.2576904296875  2017-07-04T02:41:53.151  160156.125        -156149.625          -12907.7705078125    33176.3046875        
589           2017-07-05T12:16:53.151  7593.7080078125   7399.22900390625     559.1436157226562    -1613.436279296875   2017-07-06T21:55:53.151  160339.9375       -156707.828125       -5877.095703125      33421.75             
590           2017-07-08T07:32:53.151  7449.18017578125  7292.9140625         -22.66338348388672   -1517.61865234375    2017-07-09T17:13:23.151  160461.71875      -156876.28125        830.162841796875     33721.0              
591           2017-07-11T02:53:53.127  7469.6171875      7301.66650390625     -331.0118408203125   -1539.8936767578125  2017-07-12T12:29:53.127  160291.421875     -156462.046875       7632.27197265625     33981.08984375       
592           2017-07-13T22:07:23.127  7586.24853515625  7392.96240234375     -408.0079650878906   -1651.9075927734375  2017-07-15T07:41:23.127  160183.71875      -155796.59375        14778.1953125        34173.796875         
593           2017-07-16T17:16:53.127  7594.0302734375   7366.0849609375      -885.0670166015625   -1620.7218017578125  2017-07-18T02:53:23.102  160248.609375     -154981.25           21874.896484375      34379.02734375       
594           2017-07-19T12:29:23.102  7523.72900390625  7258.8212890625      -1098.1827392578125  -1646.207763671875   2017-07-20T22:06:53.102  160357.125        -153912.890625       28758.25             34614.921875         
595           2017-07-22T07:44:53.102  7479.404296875    7128.2177734375      -1616.0394287109375  -1586.9527587890625  2017-07-23T17:22:23.102  160360.046875     -152461.375          35432.734375         34862.50390625       
596           2017-07-25T03:00:53.078  7522.20166015625  7088.52734375        -1935.6156005859375  -1609.251708984375   2017-07-26T12:36:53.078  160250.609375     -150591.546875       42097.9453125        35074.30078125       
597           2017-07-27T22:13:53.078  7607.14501953125  7100.599609375       -2156.99072265625    -1672.5830078125     2017-07-29T07:47:53.078  160153.15625      -148380.53125        48889.73828125       35242.58203125       
598           2017-07-30T17:23:53.077  7643.40283203125  7025.453125          -2493.285888671875   -1687.641845703125   2017-08-01T02:59:53.053  160185.0          -145969.46875        55647.49609375       35433.109375         
